target_type,wind_capacity_MW,pv_capacity_MW,total_capacity_MW,annual_NH3_t,annual_load_shed_MWh,annual_curtail_MWh,annual_curtailment_ratio,annual_unit_cost_yuan_per_t,annual_plant_utilization,feasible,objective_value,min_daily_NH3_t,max_daily_load_shed_MWh
robust_daily_36t,190.0,339.0,529.0,23895.613084,0.0,504122.139,0.588558,6576.374746,0.921899,1,529.0,49.742602,0.0
robust_daily_36t,190.0,344.0,534.0,23896.751639,0.0,510194.889,0.591444,6606.714902,0.921943,1,534.0,49.749831,0.0
robust_daily_36t,190.0,349.0,539.0,23897.890193,0.0,516267.639,0.594289,6637.052166,0.921987,1,539.0,49.75706,0.0
robust_daily_36t,190.0,354.0,544.0,23899.028747,0.0,522340.389,0.597095,6667.386541,0.92203,1,544.0,49.764289,0.0
robust_daily_36t,190.0,359.0,549.0,23900.167301,0.0,528413.139,0.599862,6697.718025,0.922074,1,549.0,49.771518,0.0
robust_daily_36t,195.0,64.0,259.0,23655.16106,0.0,184258.182,0.345475,5001.572629,0.912622,1,259.0,48.184764,0.0
robust_daily_36t,195.0,69.0,264.0,23677.769494,0.0,190033.932,0.352283,5029.246081,0.913494,1,264.0,48.271511,0.0
robust_daily_36t,195.0,74.0,269.0,23698.538458,0.0,195835.128,0.358985,5057.129804,0.914295,1,269.0,48.358258,0.0
robust_daily_36t,195.0,79.0,274.0,23716.836976,0.0,201670.4985,0.365602,5085.320656,0.915001,1,274.0,48.445005,0.0
robust_daily_36t,195.0,84.0,279.0,23733.075795,0.0,207534.3615,0.372125,5113.767088,0.915628,1,279.0,48.531752,0.0
robust_daily_36t,195.0,89.0,284.0,23748.514048,0.0,213409.299,0.378526,5142.291746,0.916224,1,284.0,48.618499,0.0
robust_daily_36t,195.0,94.0,289.0,23762.324277,0.0,219306.7575,0.384831,5171.019349,0.916756,1,289.0,48.692111,0.0
robust_daily_36t,195.0,99.0,294.0,23775.498976,0.0,225213.0075,0.391017,5199.807994,0.917265,1,294.0,48.735484,0.0
robust_daily_36t,195.0,104.0,299.0,23788.596687,0.0,231120.3225,0.397076,5228.576275,0.91777,1,299.0,48.778858,0.0
robust_daily_36t,195.0,109.0,304.0,23800.795482,0.0,237040.0725,0.403031,5257.448469,0.918241,1,304.0,48.822231,0.0
robust_daily_36t,195.0,114.0,309.0,23812.301169,0.0,242969.4105,0.40888,5286.39641,0.918684,1,309.0,48.865605,0.0
robust_daily_36t,195.0,119.0,314.0,23823.072976,0.0,248908.9005,0.414627,5315.428758,0.9191,1,314.0,48.908978,0.0
robust_daily_36t,195.0,124.0,319.0,23833.807916,0.0,254848.9005,0.420259,5344.440551,0.919514,1,319.0,48.952352,0.0
robust_daily_36t,195.0,129.0,324.0,23844.542855,0.0,260788.9005,0.425779,5373.426221,0.919928,1,324.0,48.995725,0.0
robust_daily_36t,195.0,134.0,329.0,23854.815976,0.0,266735.289,0.431202,5402.458106,0.920325,1,329.0,49.039099,0.0
robust_daily_36t,195.0,139.0,334.0,23862.841916,0.0,272712.7635,0.436568,5431.819437,0.920634,1,334.0,49.082472,0.0
robust_daily_36t,195.0,144.0,339.0,23870.37806,0.0,278697.0135,0.441841,5461.238862,0.920925,1,339.0,49.125846,0.0
robust_daily_36t,195.0,149.0,344.0,23877.814988,0.0,284682.636,0.447016,5490.655602,0.921212,1,344.0,49.169219,0.0
robust_daily_36t,195.0,154.0,349.0,23884.836289,0.0,290674.008,0.452101,5520.12106,0.921483,1,349.0,49.212593,0.0
robust_daily_36t,195.0,159.0,354.0,23891.35153,0.0,296672.3805,0.457102,5549.651425,0.921734,1,354.0,49.255966,0.0
robust_daily_36t,195.0,164.0,359.0,23897.125627,0.0,302681.0055,0.462026,5579.287,0.921957,1,359.0,49.29934,0.0
robust_daily_36t,195.0,169.0,364.0,23902.005145,0.0,308702.0055,0.466877,5609.055765,0.922145,1,364.0,49.342713,0.0
robust_daily_36t,195.0,174.0,369.0,23906.884663,0.0,314723.0055,0.471641,5638.812378,0.922334,1,369.0,49.386087,0.0
robust_daily_36t,195.0,179.0,374.0,23911.17994,0.0,320752.0875,0.47633,5668.654604,0.922499,1,374.0,49.42946,0.0
robust_daily_36t,195.0,184.0,379.0,23915.386843,0.0,326782.392,0.480936,5698.501005,0.922662,1,379.0,49.472834,0.0
robust_daily_36t,195.0,189.0,384.0,23919.561542,0.0,332813.142,0.485462,5728.342375,0.922823,1,384.0,49.516207,0.0
robust_daily_36t,195.0,194.0,389.0,23923.736241,0.0,338843.892,0.489908,5758.17333,0.922984,1,389.0,49.559581,0.0
robust_daily_36t,195.0,199.0,394.0,23927.91094,0.0,344874.642,0.494276,5787.993876,0.923145,1,394.0,49.602954,0.0
robust_daily_36t,195.0,204.0,399.0,23932.085639,0.0,350905.392,0.498569,5817.804018,0.923306,1,399.0,49.646328,0.0
robust_daily_36t,195.0,209.0,404.0,23936.029373,0.0,356939.337,0.502793,5847.644095,0.923458,1,404.0,49.689701,0.0
robust_daily_36t,195.0,214.0,409.0,23939.770337,0.0,362976.087,0.506948,5877.509998,0.923602,1,409.0,49.733075,0.0
robust_daily_36t,195.0,219.0,414.0,23943.47953,0.0,369013.2765,0.511035,5907.372194,0.923745,1,414.0,49.77433,0.0
robust_daily_36t,195.0,224.0,419.0,23947.11206,0.0,375051.5265,0.515054,5937.238807,0.923885,1,419.0,49.810475,0.0
robust_daily_36t,195.0,229.0,424.0,23950.74459,0.0,381089.7765,0.519007,5967.096361,0.924026,1,424.0,49.846619,0.0
robust_daily_36t,195.0,234.0,429.0,23954.300133,0.0,387129.0915,0.522896,5996.958774,0.924163,1,429.0,49.882764,0.0
robust_daily_36t,195.0,239.0,434.0,23957.498928,0.0,393173.3415,0.526728,6026.877234,0.924286,1,434.0,49.918908,0.0
robust_daily_36t,195.0,244.0,439.0,23960.697723,0.0,399217.5915,0.530498,6056.787706,0.92441,1,439.0,49.955053,0.0
robust_daily_36t,195.0,249.0,444.0,23963.870277,0.0,405262.2045,0.534209,6086.695032,0.924532,1,444.0,49.991198,0.0
robust_daily_36t,195.0,254.0,449.0,23966.797988,0.0,411310.2045,0.537864,6116.63989,0.924645,1,449.0,50.027342,0.0
robust_daily_36t,195.0,259.0,454.0,23969.534313,0.0,417360.852,0.541465,6146.613195,0.924751,1,454.0,50.063487,0.0
robust_daily_36t,195.0,264.0,459.0,23972.19094,0.0,423412.602,0.545012,6176.594648,0.924853,1,459.0,50.099631,0.0
robust_daily_36t,195.0,269.0,464.0,23974.847566,0.0,429464.352,0.548503,6206.569456,0.924956,1,464.0,50.135776,0.0
robust_daily_36t,195.0,274.0,469.0,23977.232349,0.0,435519.8625,0.551945,6236.589422,0.925048,1,469.0,50.17192,0.0
robust_daily_36t,195.0,279.0,474.0,23979.007952,0.0,441583.8,0.555345,6266.720252,0.925116,1,474.0,50.208065,0.0
robust_daily_36t,195.0,284.0,479.0,23980.688675,0.0,447649.05,0.558695,6296.864936,0.925181,1,479.0,50.24421,0.0
robust_daily_36t,195.0,289.0,484.0,23982.319518,0.0,453714.99,0.561995,6327.015084,0.925244,1,484.0,50.280354,0.0
robust_daily_36t,195.0,294.0,489.0,23983.891807,0.0,459781.74,0.565247,6357.172582,0.925304,1,489.0,50.316499,0.0
robust_daily_36t,195.0,299.0,494.0,23985.464096,0.0,465848.49,0.56845,6387.326126,0.925365,1,494.0,50.352643,0.0
robust_daily_36t,195.0,304.0,499.0,23987.036386,0.0,471915.24,0.571606,6417.475716,0.925426,1,499.0,50.388788,0.0
robust_daily_36t,195.0,309.0,504.0,23988.305928,0.0,477986.178,0.574721,6447.681681,0.925475,1,504.0,50.404749,0.0
robust_daily_36t,195.0,314.0,509.0,23989.444482,0.0,484058.928,0.577793,6477.910713,0.925519,1,509.0,50.411978,0.0
robust_daily_36t,195.0,319.0,514.0,23990.583036,0.0,490131.678,0.580821,6508.136876,0.925563,1,514.0,50.419207,0.0
robust_daily_36t,195.0,324.0,519.0,23991.72159,0.0,496204.428,0.583805,6538.360171,0.925607,1,519.0,50.426436,0.0
robust_daily_36t,195.0,329.0,524.0,23992.860145,0.0,502277.178,0.586747,6568.580597,0.92565,1,524.0,50.433665,0.0
robust_daily_36t,195.0,334.0,529.0,23993.998699,0.0,508349.928,0.589647,6598.798154,0.925694,1,529.0,50.440894,0.0
robust_daily_36t,195.0,339.0,534.0,23995.137253,0.0,514422.678,0.592506,6629.012845,0.925738,1,534.0,50.448123,0.0
robust_daily_36t,195.0,344.0,539.0,23996.275807,0.0,520495.428,0.595326,6659.224668,0.925782,1,539.0,50.455352,0.0
robust_daily_36t,195.0,349.0,544.0,23997.414361,0.0,526568.178,0.598107,6689.433624,0.925826,1,544.0,50.462581,0.0
robust_daily_36t,195.0,354.0,549.0,23998.552916,0.0,532640.928,0.600849,6719.639714,0.92587,1,549.0,50.46981,0.0
robust_daily_36t,195.0,359.0,554.0,23999.69147,0.0,538713.678,0.603554,6749.842938,0.925914,1,554.0,50.477039,0.0
robust_daily_36t,200.0,64.0,264.0,23778.256771,0.0,194232.648,0.356374,5057.977267,0.917371,1,264.0,49.02292,0.0
robust_daily_36t,200.0,69.0,269.0,23798.935084,0.0,200035.098,0.362966,5085.731202,0.918169,1,269.0,49.109667,0.0
robust_daily_36t,200.0,74.0,274.0,23817.531253,0.0,205866.351,0.369465,5113.738181,0.918886,1,274.0,49.196414,0.0
robust_daily_36t,200.0,79.0,279.0,23834.425012,0.0,211721.154,0.375865,5141.949598,0.919538,1,279.0,49.283161,0.0
robust_daily_36t,200.0,84.0,284.0,23850.017783,0.0,217593.954,0.382161,5170.312105,0.92014,1,284.0,49.369908,0.0
robust_daily_36t,200.0,89.0,289.0,23863.506506,0.0,223495.86,0.388373,5198.948877,0.92066,1,289.0,49.425557,0.0
robust_daily_36t,200.0,94.0,294.0,23876.681205,0.0,229402.11,0.394463,5227.600113,0.921168,1,294.0,49.46893,0.0
robust_daily_36t,200.0,99.0,299.0,23889.639036,0.0,235311.36,0.400432,5256.252324,0.921668,1,299.0,49.512304,0.0
robust_daily_36t,200.0,104.0,304.0,23901.729398,0.0,241232.61,0.406299,5285.00475,0.922135,1,304.0,49.555677,0.0
robust_daily_36t,200.0,109.0,309.0,23913.591831,0.0,247157.013,0.412051,5313.762854,0.922592,1,309.0,49.599051,0.0
robust_daily_36t,200.0,114.0,314.0,23924.326771,0.0,253097.013,0.417714,5342.665627,0.923006,1,314.0,49.642424,0.0
robust_daily_36t,200.0,119.0,319.0,23935.061711,0.0,259037.013,0.423265,5371.542473,0.923421,1,319.0,49.685798,0.0
robust_daily_36t,200.0,124.0,324.0,23945.796651,0.0,264977.013,0.428705,5400.393429,0.923835,1,324.0,49.729171,0.0
robust_daily_36t,200.0,129.0,329.0,23956.108699,0.0,270922.863,0.43405,5429.28493,0.924233,1,329.0,49.772545,0.0
robust_daily_36t,200.0,134.0,334.0,23964.284819,0.0,276898.26,0.439337,5458.489413,0.924548,1,334.0,49.815918,0.0
robust_daily_36t,200.0,139.0,339.0,23971.267952,0.0,282890.16,0.44455,5487.864087,0.924817,1,339.0,49.859292,0.0
robust_daily_36t,200.0,144.0,344.0,23977.990843,0.0,288885.66,0.449669,5517.263432,0.925077,1,344.0,49.902665,0.0
robust_daily_36t,200.0,149.0,349.0,23984.355904,0.0,294886.11,0.4547,5546.704168,0.925322,1,349.0,49.946039,0.0
robust_daily_36t,200.0,154.0,354.0,23990.048458,0.0,300895.863,0.459651,5576.238847,0.925542,1,354.0,49.989412,0.0
robust_daily_36t,200.0,159.0,359.0,23995.318554,0.0,306911.46,0.464521,5605.828846,0.925745,1,359.0,50.032786,0.0
robust_daily_36t,200.0,164.0,364.0,24000.089639,0.0,312933.96,0.469311,5635.488347,0.925929,1,364.0,50.076159,0.0
robust_daily_36t,200.0,169.0,369.0,24004.655133,0.0,318959.304,0.474019,5665.170295,0.926106,1,369.0,50.113764,0.0
robust_daily_36t,200.0,174.0,374.0,24008.721398,0.0,324991.554,0.478653,5694.924695,0.926262,1,374.0,50.149908,0.0
robust_daily_36t,200.0,179.0,379.0,24012.787663,0.0,331023.804,0.483204,5724.669018,0.926419,1,379.0,50.186053,0.0
robust_daily_36t,200.0,184.0,384.0,24016.853928,0.0,337056.054,0.487675,5754.403268,0.926576,1,384.0,50.222198,0.0
robust_daily_36t,200.0,189.0,389.0,24020.920193,0.0,343088.304,0.492068,5784.127452,0.926733,1,389.0,50.258342,0.0
robust_daily_36t,200.0,194.0,394.0,24024.986458,0.0,349120.554,0.496386,5813.841574,0.92689,1,394.0,50.294487,0.0
robust_daily_36t,200.0,199.0,399.0,24028.890072,0.0,355155.054,0.500632,5843.573906,0.927041,1,399.0,50.330631,0.0
robust_daily_36t,200.0,204.0,404.0,24032.522602,0.0,361193.304,0.504811,5873.344018,0.927181,1,404.0,50.366776,0.0
robust_daily_36t,200.0,209.0,409.0,24036.155133,0.0,367231.554,0.508919,5903.105132,0.927321,1,409.0,50.40292,0.0
robust_daily_36t,200.0,214.0,414.0,24039.787663,0.0,373269.804,0.512959,5932.857251,0.927461,1,414.0,50.439065,0.0
robust_daily_36t,200.0,219.0,419.0,24043.420193,0.0,379308.054,0.516932,5962.600381,0.927601,1,419.0,50.47521,0.0
robust_daily_36t,200.0,224.0,424.0,24047.052723,0.0,385346.304,0.520839,5992.334525,0.927741,1,424.0,50.511354,0.0
robust_daily_36t,200.0,229.0,429.0,24050.305735,0.0,391389.804,0.52469,6022.1284,0.927867,1,429.0,50.547499,0.0
robust_daily_36t,200.0,234.0,434.0,24053.39588,0.0,397435.557,0.528481,6051.943903,0.927986,1,434.0,50.583643,0.0
robust_daily_36t,200.0,239.0,439.0,24056.29106,0.0,403484.007,0.532215,6081.787519,0.928098,1,439.0,50.619788,0.0
robust_daily_36t,200.0,244.0,444.0,24058.86094,0.0,409536.957,0.535896,6111.68404,0.928197,1,444.0,50.655933,0.0
robust_daily_36t,200.0,249.0,449.0,24061.409133,0.0,415590.207,0.539518,6141.578207,0.928295,1,449.0,50.692077,0.0
robust_daily_36t,200.0,254.0,454.0,24063.957325,0.0,421643.457,0.543084,6171.466043,0.928393,1,454.0,50.728222,0.0
robust_daily_36t,200.0,259.0,459.0,24066.14747,0.0,427701.66,0.5466,6201.415001,0.928478,1,459.0,50.764366,0.0
robust_daily_36t,200.0,264.0,464.0,24068.153494,0.0,433762.41,0.550066,6231.39342,0.928555,1,464.0,50.800511,0.0
robust_daily_36t,200.0,269.0,469.0,24070.029398,0.0,439824.96,0.553481,6261.391675,0.928628,1,469.0,50.836655,0.0
robust_daily_36t,200.0,274.0,474.0,24071.601687,0.0,445891.71,0.556849,6291.443574,0.928688,1,474.0,50.8728,0.0
robust_daily_36t,200.0,279.0,479.0,24073.173976,0.0,451958.46,0.560166,6321.491547,0.928749,1,479.0,50.908945,0.0
robust_daily_36t,200.0,284.0,484.0,24074.746265,0.0,458025.21,0.563433,6351.535595,0.92881,1,484.0,50.945089,0.0
robust_daily_36t,200.0,289.0,489.0,24076.318554,0.0,464091.96,0.566652,6381.57572,0.92887,1,489.0,50.981234,0.0
robust_daily_36t,200.0,294.0,494.0,24077.890843,0.0,470158.71,0.569823,6411.611921,0.928931,1,494.0,51.017378,0.0
robust_daily_36t,200.0,299.0,499.0,24079.462916,0.0,476225.463,0.572948,6441.644243,0.928992,1,499.0,51.053508,0.0
robust_daily_36t,200.0,304.0,504.0,24080.60147,0.0,482298.213,0.576035,6471.759129,0.929036,1,504.0,51.060737,0.0
robust_daily_36t,200.0,309.0,509.0,24081.740024,0.0,488370.963,0.579077,6501.871167,0.929079,1,509.0,51.067966,0.0
robust_daily_36t,200.0,314.0,514.0,24082.878578,0.0,494443.713,0.582076,6531.980358,0.929123,1,514.0,51.075195,0.0
robust_daily_36t,200.0,319.0,519.0,24084.017133,0.0,500516.463,0.585031,6562.086703,0.929167,1,519.0,51.082424,0.0
robust_daily_36t,200.0,324.0,524.0,24085.155687,0.0,506589.213,0.587945,6592.190201,0.929211,1,524.0,51.089653,0.0
robust_daily_36t,200.0,329.0,529.0,24086.294241,0.0,512661.963,0.590818,6622.290853,0.929255,1,529.0,51.096882,0.0
robust_daily_36t,200.0,334.0,534.0,24087.422169,0.0,518734.86,0.593652,6652.390858,0.929299,1,534.0,51.104111,0.0
robust_daily_36t,200.0,339.0,539.0,24088.387229,0.0,524810.01,0.596448,6682.521952,0.929336,1,539.0,51.11134,0.0
robust_daily_36t,200.0,344.0,544.0,24089.308916,0.0,530885.76,0.599207,6712.659714,0.929371,1,544.0,51.118569,0.0
robust_daily_36t,200.0,349.0,549.0,24090.230602,0.0,536961.51,0.601928,6742.795171,0.929407,1,549.0,51.125798,0.0
robust_daily_36t,200.0,354.0,554.0,24091.152289,0.0,543037.26,0.604613,6772.928321,0.929443,1,554.0,51.133027,0.0
robust_daily_36t,200.0,359.0,559.0,24092.030602,0.0,549113.61,0.607261,6803.068412,0.929476,1,559.0,51.140255,0.0
robust_daily_36t,205.0,64.0,269.0,23890.715783,0.0,204354.255,0.36708,5115.335219,0.92171,1,269.0,49.791484,0.0
robust_daily_36t,205.0,69.0,274.0,23909.85141,0.0,210178.0455,0.373457,5143.133246,0.922448,1,274.0,49.878231,0.0
robust_daily_36t,205.0,74.0,279.0,23927.433398,0.0,216023.328,0.379735,5171.114283,0.923126,1,279.0,49.964978,0.0
robust_daily_36t,205.0,79.0,284.0,23942.733181,0.0,221900.181,0.385935,5199.390838,0.923717,1,284.0,50.046036,0.0
robust_daily_36t,205.0,84.0,289.0,23955.739048,0.0,227808.7665,0.39206,5227.972167,0.924218,1,289.0,50.08941,0.0
robust_daily_36t,205.0,89.0,294.0,23968.534229,0.0,233720.2665,0.398063,5256.554025,0.924712,1,294.0,50.132783,0.0
robust_daily_36t,205.0,94.0,299.0,23981.32941,0.0,239631.7665,0.403942,5285.105384,0.925206,1,299.0,50.176157,0.0
robust_daily_36t,205.0,99.0,304.0,23993.550976,0.0,245551.2015,0.409716,5313.713456,0.925677,1,304.0,50.21953,0.0
robust_daily_36t,205.0,104.0,309.0,24005.370253,0.0,251476.2015,0.415382,5342.353979,0.926133,1,309.0,50.262904,0.0
robust_daily_36t,205.0,109.0,314.0,24016.559313,0.0,257409.9195,0.42095,5371.063491,0.926565,1,314.0,50.306277,0.0
robust_daily_36t,205.0,114.0,319.0,24027.152964,0.0,263351.874,0.426421,5399.838749,0.926973,1,319.0,50.34746,0.0
robust_daily_36t,205.0,119.0,324.0,24037.416434,0.0,269298.396,0.431793,5428.640303,0.927369,1,324.0,50.383605,0.0
robust_daily_36t,205.0,124.0,329.0,24047.15812,0.0,275252.136,0.437072,5457.499504,0.927745,1,329.0,50.419749,0.0
robust_daily_36t,205.0,129.0,334.0,24055.038867,0.0,281231.619,0.442291,5486.630752,0.928049,1,334.0,50.455894,0.0
robust_daily_36t,205.0,134.0,339.0,24061.852301,0.0,287225.8665,0.447434,5515.913607,0.928312,1,339.0,50.492039,0.0
robust_daily_36t,205.0,139.0,344.0,24068.067181,0.0,293228.394,0.452493,5545.276314,0.928552,1,344.0,50.528183,0.0
robust_daily_36t,205.0,144.0,349.0,24073.599253,0.0,299240.367,0.457472,5574.734676,0.928765,1,349.0,50.564328,0.0
robust_daily_36t,205.0,149.0,354.0,24078.912506,0.0,305255.367,0.462364,5604.215274,0.92897,1,354.0,50.600472,0.0
robust_daily_36t,205.0,154.0,359.0,24084.001518,0.0,311273.469,0.467171,5633.719792,0.929167,1,359.0,50.636617,0.0
robust_daily_36t,205.0,159.0,364.0,24088.664169,0.0,317297.469,0.4719,5663.282564,0.929347,1,364.0,50.672761,0.0
robust_daily_36t,205.0,164.0,369.0,24093.076554,0.0,323324.931,0.476549,5692.875705,0.929517,1,369.0,50.708906,0.0
robust_daily_36t,205.0,169.0,374.0,24097.142819,0.0,329357.181,0.481122,5722.516249,0.929674,1,374.0,50.745051,0.0
robust_daily_36t,205.0,174.0,379.0,24101.209084,0.0,335389.431,0.485615,5752.146792,0.929831,1,379.0,50.781195,0.0
robust_daily_36t,205.0,179.0,384.0,24105.275349,0.0,341421.681,0.490029,5781.767338,0.929987,1,384.0,50.81734,0.0
robust_daily_36t,205.0,184.0,389.0,24109.341614,0.0,347453.931,0.494367,5811.377893,0.930144,1,389.0,50.853484,0.0
robust_daily_36t,205.0,189.0,394.0,24113.298361,0.0,353487.696,0.498633,5840.997415,0.930297,1,394.0,50.889629,0.0
robust_daily_36t,205.0,194.0,399.0,24116.822458,0.0,359527.446,0.502834,5870.682619,0.930433,1,399.0,50.925773,0.0
robust_daily_36t,205.0,199.0,404.0,24120.346554,0.0,365567.196,0.506964,5900.359148,0.930569,1,404.0,50.961918,0.0
robust_daily_36t,205.0,204.0,409.0,24123.870651,0.0,371606.946,0.511025,5930.027006,0.930705,1,409.0,50.998063,0.0
robust_daily_36t,205.0,209.0,414.0,24127.394747,0.0,377646.696,0.515019,5959.686198,0.930841,1,414.0,51.034207,0.0
robust_daily_36t,205.0,214.0,419.0,24130.918843,0.0,383686.446,0.518946,5989.336727,0.930977,1,419.0,51.070352,0.0
robust_daily_36t,205.0,219.0,424.0,24134.003566,0.0,389732.274,0.522818,6019.057815,0.931096,1,424.0,51.106496,0.0
robust_daily_36t,205.0,224.0,429.0,24136.786518,0.0,395782.2765,0.526633,6048.826082,0.931203,1,429.0,51.142641,0.0
robust_daily_36t,205.0,229.0,434.0,24139.334711,0.0,401835.5265,0.53039,6078.630381,0.931301,1,434.0,51.178786,0.0
robust_daily_36t,205.0,234.0,439.0,24141.882904,0.0,407888.7765,0.534088,6108.428389,0.9314,1,439.0,51.21493,0.0
robust_daily_36t,205.0,239.0,444.0,24144.400518,0.0,413942.4495,0.537728,6138.225769,0.931497,1,444.0,51.251075,0.0
robust_daily_36t,205.0,244.0,449.0,24146.535036,0.0,420001.422,0.541317,6168.088335,0.931579,1,449.0,51.287219,0.0
robust_daily_36t,205.0,249.0,454.0,24148.54106,0.0,426062.172,0.544853,6197.969728,0.931657,1,454.0,51.323364,0.0
robust_daily_36t,205.0,254.0,459.0,24150.547084,0.0,432122.922,0.548334,6227.846157,0.931734,1,459.0,51.359508,0.0
robust_daily_36t,205.0,259.0,464.0,24152.553108,0.0,438183.672,0.551762,6257.717623,0.931811,1,464.0,51.395653,0.0
robust_daily_36t,205.0,264.0,469.0,24154.204012,0.0,444249.3345,0.555144,6287.652051,0.931875,1,469.0,51.431798,0.0
robust_daily_36t,205.0,269.0,474.0,24155.776301,0.0,450316.0845,0.558476,6317.59752,0.931936,1,474.0,51.467942,0.0
robust_daily_36t,205.0,274.0,479.0,24157.34859,0.0,456382.8345,0.561758,6347.53909,0.931996,1,479.0,51.504087,0.0
robust_daily_36t,205.0,279.0,484.0,24158.92088,0.0,462449.5845,0.564991,6377.476764,0.932057,1,484.0,51.540231,0.0
robust_daily_36t,205.0,284.0,489.0,24160.493169,0.0,468516.3345,0.568177,6407.410541,0.932118,1,489.0,51.576376,0.0
robust_daily_36t,205.0,289.0,494.0,24161.965916,0.0,474584.4615,0.571318,6437.360073,0.932175,1,494.0,51.61252,0.0
robust_daily_36t,205.0,294.0,499.0,24163.189916,0.0,480656.0295,0.574416,6467.355363,0.932222,1,499.0,51.639904,0.0
robust_daily_36t,205.0,299.0,504.0,24164.111602,0.0,486731.7795,0.577476,6497.408038,0.932257,1,504.0,51.647133,0.0
robust_daily_36t,205.0,304.0,509.0,24165.033289,0.0,492807.5295,0.580491,6527.45842,0.932293,1,509.0,51.654361,0.0
robust_daily_36t,205.0,309.0,514.0,24165.954976,0.0,498883.2795,0.583463,6557.50651,0.932329,1,514.0,51.66159,0.0
robust_daily_36t,205.0,314.0,519.0,24166.772024,0.0,504960.477,0.586395,6587.573611,0.93236,1,519.0,51.668819,0.0
robust_daily_36t,205.0,319.0,524.0,24167.585277,0.0,511037.727,0.589286,6617.639456,0.932391,1,524.0,51.676048,0.0
robust_daily_36t,205.0,324.0,529.0,24168.39853,0.0,517114.977,0.592136,6647.703277,0.932423,1,529.0,51.683277,0.0
robust_daily_36t,205.0,329.0,534.0,24169.211783,0.0,523192.227,0.594948,6677.765076,0.932454,1,534.0,51.690506,0.0
robust_daily_36t,205.0,334.0,539.0,24170.025036,0.0,529269.477,0.59772,6707.824851,0.932486,1,539.0,51.697735,0.0
robust_daily_36t,205.0,339.0,544.0,24170.838289,0.0,535346.727,0.600454,6737.882603,0.932517,1,544.0,51.704964,0.0
robust_daily_36t,205.0,344.0,549.0,24171.651542,0.0,541423.977,0.603152,6767.938333,0.932548,1,549.0,51.712193,0.0
robust_daily_36t,205.0,349.0,554.0,24172.464795,0.0,547501.227,0.605813,6797.992041,0.93258,1,554.0,51.719422,0.0
robust_daily_36t,205.0,354.0,559.0,24173.278048,0.0,553578.477,0.608439,6828.043726,0.932611,1,559.0,51.726651,0.0
robust_daily_36t,205.0,359.0,564.0,24174.091301,0.0,559655.727,0.611029,6858.09339,0.932642,1,564.0,51.73388,0.0
robust_daily_36t,210.0,64.0,274.0,23992.193711,0.0,214627.767,0.377614,5173.759691,0.925625,1,274.0,50.546993,0.0
robust_daily_36t,210.0,69.0,279.0,24009.215422,0.0,220480.8,0.3838,5201.704806,0.926281,1,279.0,50.626511,0.0
robust_daily_36t,210.0,74.0,284.0,24024.925084,0.0,226351.983,0.389888,5229.80485,0.926888,1,284.0,50.682376,0.0
robust_daily_36t,210.0,79.0,289.0,24037.924988,0.0,232260.651,0.395914,5258.272888,0.927389,1,289.0,50.71852,0.0
robust_daily_36t,210.0,84.0,294.0,24050.611735,0.0,238173.651,0.401823,5286.757273,0.927879,1,294.0,50.754665,0.0
robust_daily_36t,210.0,89.0,299.0,24063.298482,0.0,244086.651,0.407612,5315.211623,0.928368,1,299.0,50.79081,0.0
robust_daily_36t,210.0,94.0,304.0,24075.651253,0.0,250004.271,0.413292,5343.686977,0.928845,1,304.0,50.826954,0.0
robust_daily_36t,210.0,99.0,309.0,24087.156289,0.0,255933.618,0.418878,5372.263504,0.929288,1,309.0,50.863099,0.0
robust_daily_36t,210.0,104.0,314.0,24098.593663,0.0,261863.901,0.424355,5400.823226,0.92973,1,314.0,50.899243,0.0
robust_daily_36t,210.0,109.0,319.0,24108.840651,0.0,267810.651,0.429752,5429.541587,0.930125,1,319.0,50.935388,0.0
robust_daily_36t,210.0,114.0,324.0,24119.087639,0.0,273757.401,0.435044,5458.235546,0.93052,1,324.0,50.971533,0.0
robust_daily_36t,210.0,119.0,329.0,24128.208,0.0,279719.736,0.440259,5487.083467,0.930872,1,329.0,51.007677,0.0
robust_daily_36t,210.0,124.0,334.0,24136.173325,0.0,285698.049,0.4454,5516.093745,0.93118,1,334.0,51.043822,0.0
robust_daily_36t,210.0,129.0,339.0,24142.932,0.0,291693.054,0.450471,5545.278673,0.93144,1,339.0,51.079966,0.0
robust_daily_36t,210.0,134.0,344.0,24148.427205,0.0,297705.537,0.455473,5574.651672,0.931652,1,344.0,51.116111,0.0
robust_daily_36t,210.0,139.0,349.0,24153.740458,0.0,303720.537,0.460387,5604.040959,0.931857,1,349.0,51.152255,0.0
robust_daily_36t,210.0,144.0,354.0,24158.947446,0.0,309737.007,0.465214,5633.434762,0.932058,1,354.0,51.1884,0.0
robust_daily_36t,210.0,149.0,359.0,24163.855373,0.0,315757.614,0.469959,5662.865343,0.932248,1,359.0,51.224545,0.0
robust_daily_36t,210.0,154.0,364.0,24168.40959,0.0,321783.114,0.474626,5692.342872,0.932423,1,364.0,51.260689,0.0
robust_daily_36t,210.0,159.0,369.0,24172.582337,0.0,327813.891,0.479218,5721.873273,0.932584,1,369.0,51.296834,0.0
robust_daily_36t,210.0,164.0,374.0,24176.540169,0.0,333847.641,0.483733,5751.429782,0.932737,1,374.0,51.332978,0.0
