scenario_id,target_NH3_t_per_day,hour,P_load_MW,P_wind_MW,P_pv_MW,P_re_MW,P_alk_MW,P_pem_MW,P_nh3_MW,plant_load_ratio,P_buy_MW,P_sell_MW,P_curtail_MW,NH3_t,H2_prod_kg,H2_cons_kg,alk_load_ratio,pem_load_ratio,nh3_load_ratio,cost_yuan,sell_revenue_yuan,net_cost_yuan
W6_P1,54.0,19,2.1198,9.604,0.0,9.604,3.606843,3.606843,0.270513,0.180342,0.0,0.0,0.0,0.541027,108.205301,108.205301,0.180342,0.180342,0.180342,2342.85187,0.0,2342.85187
W6_P1,54.0,20,1.86,6.832,0.0,6.832,2.396145,2.396145,0.179711,0.119807,0.0,0.0,0.0,0.359422,71.884337,71.884337,0.119807,0.119807,0.119807,1624.195566,0.0,1624.195566
W6_P1,54.0,21,1.6302,8.384,0.0,8.384,3.254843,3.254843,0.244113,0.162742,0.0,0.0,0.0,0.488227,97.645301,97.645301,0.162742,0.162742,0.162742,2071.79907,0.0,2071.79907
W6_P1,54.0,22,1.56,7.688,0.0,7.688,2.953253,2.953253,0.221494,0.147663,0.0,0.0,0.0,0.442988,88.59759,88.59759,0.147663,0.147663,0.147663,1891.956241,0.0,1891.956241
W6_P1,54.0,23,1.4802,9.672,0.0,9.672,20.0,20.0,1.5,1.0,33.3082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17858.52768,0.0,17858.52768
W6_P1,45.0,0,1.3698,9.448,0.0,9.448,20.0,20.0,1.5,1.0,33.4218,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17863.82432,0.0,17863.82432
W6_P1,45.0,1,1.0998,10.504,0.0,10.504,20.0,20.0,1.5,1.0,32.0958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17568.20192,0.0,17568.20192
W6_P1,45.0,2,0.7998,11.788,0.0,11.788,20.0,20.0,1.5,1.0,30.5118,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17218.44032,0.0,17218.44032
W6_P1,45.0,3,0.99,11.504,0.0,11.504,20.0,20.0,1.5,1.0,30.986,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17338.2064,0.0,17338.2064
W6_P1,45.0,4,1.1802,11.16,0.0,11.16,20.0,20.0,1.5,1.0,31.5202,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17469.51648,0.0,17469.51648
W6_P1,45.0,5,1.6302,10.964,0.0,10.964,20.0,20.0,1.5,1.0,32.1662,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17661.30688,0.0,17661.30688
W6_P1,45.0,6,2.5002,10.744,14.08,24.824,20.0,20.0,1.5,1.0,19.1762,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,14870.13088,0.0,14870.13088
W6_P1,45.0,7,3.3702,10.34,25.6,35.94,15.696289,15.696289,1.177222,0.784814,0.0,0.0,0.0,2.354443,470.888675,470.888675,0.784814,0.784814,0.784814,8549.426733,0.0,8549.426733
W6_P1,45.0,8,4.0098,9.672,37.12,46.792,20.0,20.0,1.5,1.0,0.0,1.2822,0.0,3.0,600.0,600.0,1.0,1.0,1.0,10908.2,484.54338,10423.65662
W6_P1,45.0,9,4.2,6.948,46.08,53.028,20.0,20.0,1.5,1.0,0.0,7.328,0.0,3.0,600.0,600.0,1.0,1.0,1.0,11574.8,2769.2512,8805.5488
W6_P1,45.0,10,4.1202,6.04,52.48,58.52,20.0,20.0,1.5,1.0,0.0,12.8998,0.0,3.0,600.0,600.0,1.0,1.0,1.0,12206.6,4874.83442,7331.76558
W6_P1,45.0,11,3.9,6.06,55.04,61.1,4.14641,4.14641,0.310981,0.20732,0.0,48.5962,0.0,0.621961,124.392289,124.392289,0.20732,0.20732,0.20732,8551.024371,18364.50398,-9813.479609
W6_P1,45.0,12,3.2598,6.528,56.32,62.848,2.0,2.0,0.15,0.1,0.0,55.4382,0.0,0.3,60.0,60.0,0.1,0.1,0.1,8237.9,20950.09578,-12712.19578
W6_P1,45.0,13,2.6898,5.768,56.32,62.088,2.0,2.0,0.15,0.1,0.0,55.2482,0.0,0.3,60.0,60.0,0.1,0.1,0.1,8123.9,20878.29478,-12754.39478
W6_P1,45.0,14,3.63,5.432,52.48,57.912,2.0,2.0,0.15,0.1,0.0,50.132,0.0,0.3,60.0,60.0,0.1,0.1,0.1,7612.7,18944.8828,-11332.1828
W6_P1,45.0,15,3.8202,5.368,44.8,50.168,2.0,2.0,0.15,0.1,0.0,42.1978,0.0,0.3,60.0,60.0,0.1,0.1,0.1,6681.5,15946.54862,-9265.04862
W6_P1,45.0,16,3.75,6.656,33.28,39.936,17.439036,17.439036,1.307928,0.871952,0.0,0.0,0.0,2.615855,523.171084,523.171084,0.871952,0.871952,0.871952,9354.374892,0.0,9354.374892
W6_P1,45.0,17,3.1398,8.408,24.32,32.728,14.259373,14.259373,1.069453,0.712969,0.0,0.0,0.0,2.138906,427.781205,427.781205,0.712969,0.712969,0.712969,7746.58228,0.0,7746.58228
W6_P1,45.0,18,2.61,10.808,11.52,22.328,9.502651,9.502651,0.712699,0.475133,0.0,0.0,0.0,1.425398,285.079518,285.079518,0.475133,0.475133,0.475133,5380.688048,0.0,5380.688048
W6_P1,45.0,19,2.1198,9.604,0.0,9.604,3.606843,3.606843,0.270513,0.180342,0.0,0.0,0.0,0.541027,108.205301,108.205301,0.180342,0.180342,0.180342,2342.85187,0.0,2342.85187
W6_P1,45.0,20,1.86,6.832,0.0,6.832,2.396145,2.396145,0.179711,0.119807,0.0,0.0,0.0,0.359422,71.884337,71.884337,0.119807,0.119807,0.119807,1624.195566,0.0,1624.195566
W6_P1,45.0,21,1.6302,8.384,0.0,8.384,2.0,2.0,0.15,0.1,0.0,2.6038,0.0,0.3,60.0,60.0,0.1,0.1,0.1,1757.9,983.97602,773.92398
W6_P1,45.0,22,1.56,7.688,0.0,7.688,2.953253,2.953253,0.221494,0.147663,0.0,0.0,0.0,0.442988,88.59759,88.59759,0.147663,0.147663,0.147663,1891.956241,0.0,1891.956241
W6_P1,45.0,23,1.4802,9.672,0.0,9.672,20.0,20.0,1.5,1.0,33.3082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17858.52768,0.0,17858.52768
W6_P1,36.0,0,1.3698,9.448,0.0,9.448,20.0,20.0,1.5,1.0,33.4218,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17863.82432,0.0,17863.82432
W6_P1,36.0,1,1.0998,10.504,0.0,10.504,20.0,20.0,1.5,1.0,32.0958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17568.20192,0.0,17568.20192
W6_P1,36.0,2,0.7998,11.788,0.0,11.788,20.0,20.0,1.5,1.0,30.5118,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17218.44032,0.0,17218.44032
W6_P1,36.0,3,0.99,11.504,0.0,11.504,20.0,20.0,1.5,1.0,30.986,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17338.2064,0.0,17338.2064
W6_P1,36.0,4,1.1802,11.16,0.0,11.16,20.0,20.0,1.5,1.0,31.5202,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17469.51648,0.0,17469.51648
W6_P1,36.0,5,1.6302,10.964,0.0,10.964,20.0,20.0,1.5,1.0,32.1662,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17661.30688,0.0,17661.30688
W6_P1,36.0,6,2.5002,10.744,14.08,24.824,20.0,20.0,1.5,1.0,19.1762,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,14870.13088,0.0,14870.13088
W6_P1,36.0,7,3.3702,10.34,25.6,35.94,15.696289,15.696289,1.177222,0.784814,0.0,0.0,0.0,2.354443,470.888675,470.888675,0.784814,0.784814,0.784814,8549.426733,0.0,8549.426733
W6_P1,36.0,8,4.0098,9.672,37.12,46.792,2.0,2.0,0.15,0.1,0.0,38.6322,0.0,0.3,60.0,60.0,0.1,0.1,0.1,6405.5,14599.10838,-8193.60838
W6_P1,36.0,9,4.2,6.948,46.08,53.028,2.0,2.0,0.15,0.1,0.0,44.678,0.0,0.3,60.0,60.0,0.1,0.1,0.1,7072.1,16883.8162,-9811.7162
W6_P1,36.0,10,4.1202,6.04,52.48,58.52,2.0,2.0,0.15,0.1,0.0,50.2498,0.0,0.3,60.0,60.0,0.1,0.1,0.1,7703.9,18989.39942,-11285.49942
W6_P1,36.0,11,3.9,6.06,55.04,61.1,2.0,2.0,0.15,0.1,0.0,53.05,0.0,0.3,60.0,60.0,0.1,0.1,0.1,8014.1,20047.595,-12033.495
W6_P1,36.0,12,3.2598,6.528,56.32,62.848,2.0,2.0,0.15,0.1,0.0,55.4382,0.0,0.3,60.0,60.0,0.1,0.1,0.1,8237.9,20950.09578,-12712.19578
W6_P1,36.0,13,2.6898,5.768,56.32,62.088,2.0,2.0,0.15,0.1,0.0,55.2482,0.0,0.3,60.0,60.0,0.1,0.1,0.1,8123.9,20878.29478,-12754.39478
W6_P1,36.0,14,3.63,5.432,52.48,57.912,2.0,2.0,0.15,0.1,0.0,50.132,0.0,0.3,60.0,60.0,0.1,0.1,0.1,7612.7,18944.8828,-11332.1828
W6_P1,36.0,15,3.8202,5.368,44.8,50.168,2.0,2.0,0.15,0.1,0.0,42.1978,0.0,0.3,60.0,60.0,0.1,0.1,0.1,6681.5,15946.54862,-9265.04862
W6_P1,36.0,16,3.75,6.656,33.28,39.936,17.439036,17.439036,1.307928,0.871952,0.0,0.0,0.0,2.615855,523.171084,523.171084,0.871952,0.871952,0.871952,9354.374892,0.0,9354.374892
W6_P1,36.0,17,3.1398,8.408,24.32,32.728,10.405783,10.405783,0.780434,0.520289,0.0,7.9962,0.0,1.560867,312.173494,312.173494,0.520289,0.520289,0.520289,6782.606651,3021.76398,3760.842671
W6_P1,36.0,18,2.61,10.808,11.52,22.328,9.502651,9.502651,0.712699,0.475133,0.0,0.0,0.0,1.425398,285.079518,285.079518,0.475133,0.475133,0.475133,5380.688048,0.0,5380.688048
W6_P1,36.0,19,2.1198,9.604,0.0,9.604,3.606843,3.606843,0.270513,0.180342,0.0,0.0,0.0,0.541027,108.205301,108.205301,0.180342,0.180342,0.180342,2342.85187,0.0,2342.85187
W6_P1,36.0,20,1.86,6.832,0.0,6.832,2.396145,2.396145,0.179711,0.119807,0.0,0.0,0.0,0.359422,71.884337,71.884337,0.119807,0.119807,0.119807,1624.195566,0.0,1624.195566
W6_P1,36.0,21,1.6302,8.384,0.0,8.384,2.0,2.0,0.15,0.1,0.0,2.6038,0.0,0.3,60.0,60.0,0.1,0.1,0.1,1757.9,983.97602,773.92398
W6_P1,36.0,22,1.56,7.688,0.0,7.688,2.953253,2.953253,0.221494,0.147663,0.0,0.0,0.0,0.442988,88.59759,88.59759,0.147663,0.147663,0.147663,1891.956241,0.0,1891.956241
W6_P1,36.0,23,1.4802,9.672,0.0,9.672,20.0,20.0,1.5,1.0,33.3082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17858.52768,0.0,17858.52768
W6_P2,72.0,0,1.3698,9.448,0.0,9.448,20.0,20.0,1.5,1.0,33.4218,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17863.82432,0.0,17863.82432
W6_P2,72.0,1,1.0998,10.504,0.0,10.504,20.0,20.0,1.5,1.0,32.0958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17568.20192,0.0,17568.20192
W6_P2,72.0,2,0.7998,11.788,0.0,11.788,20.0,20.0,1.5,1.0,30.5118,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17218.44032,0.0,17218.44032
W6_P2,72.0,3,0.99,11.504,0.0,11.504,20.0,20.0,1.5,1.0,30.986,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17338.2064,0.0,17338.2064
W6_P2,72.0,4,1.1802,11.16,0.0,11.16,20.0,20.0,1.5,1.0,31.5202,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17469.51648,0.0,17469.51648
W6_P2,72.0,5,1.6302,10.964,0.0,10.964,20.0,20.0,1.5,1.0,32.1662,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17661.30688,0.0,17661.30688
W6_P2,72.0,6,2.5002,10.744,0.0,10.744,20.0,20.0,1.5,1.0,33.2562,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18001.52288,0.0,18001.52288
W6_P2,72.0,7,3.3702,10.34,3.2,13.54,20.0,20.0,1.5,1.0,31.3302,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,25967.96348,0.0,25967.96348
W6_P2,72.0,8,4.0098,9.672,10.88,20.552,20.0,20.0,1.5,1.0,24.9578,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,22918.76772,0.0,22918.76772
W6_P2,72.0,9,4.2,6.948,17.92,24.868,20.0,20.0,1.5,1.0,20.832,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,20848.9568,0.0,20848.9568
W6_P2,72.0,10,4.1202,6.04,24.96,31.0,20.0,20.0,1.5,1.0,14.6202,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,20635.44848,0.0,20635.44848
W6_P2,72.0,11,3.9,6.06,31.36,37.42,20.0,20.0,1.5,1.0,7.98,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16078.352,0.0,16078.352
W6_P2,72.0,12,3.2598,6.528,35.84,42.368,20.0,20.0,1.5,1.0,2.3918,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,12202.18032,0.0,12202.18032
W6_P2,72.0,13,2.6898,5.768,37.12,42.888,20.0,20.0,1.5,1.0,1.3018,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,11367.16432,0.0,11367.16432
W6_P2,72.0,14,3.63,5.432,32.0,37.432,20.0,20.0,1.5,1.0,7.698,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,15834.6752,0.0,15834.6752
W6_P2,72.0,15,3.8202,5.368,25.6,30.968,20.0,20.0,1.5,1.0,14.3522,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17597.72628,0.0,17597.72628
W6_P2,72.0,16,3.75,6.656,19.2,25.856,20.0,20.0,1.5,1.0,19.394,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,20085.3156,0.0,20085.3156
W6_P2,72.0,17,3.1398,8.408,9.6,18.008,20.0,20.0,1.5,1.0,26.6318,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,23592.35532,0.0,23592.35532
W6_P2,72.0,18,2.61,10.808,3.2,14.008,20.0,20.0,1.5,1.0,30.102,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,31162.0448,0.0,31162.0448
W6_P2,72.0,19,2.1198,9.604,0.0,9.604,20.0,20.0,1.5,1.0,34.0158,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,33737.87792,0.0,33737.87792
W6_P2,72.0,20,1.86,6.832,0.0,6.832,20.0,20.0,1.5,1.0,36.528,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,35337.8672,0.0,35337.8672
W6_P2,72.0,21,1.6302,8.384,0.0,8.384,20.0,20.0,1.5,1.0,34.7462,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,27365.44188,0.0,27365.44188
W6_P2,72.0,22,1.56,7.688,0.0,7.688,20.0,20.0,1.5,1.0,35.372,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,27641.1528,0.0,27641.1528
W6_P2,72.0,23,1.4802,9.672,0.0,9.672,20.0,20.0,1.5,1.0,33.3082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17858.52768,0.0,17858.52768
W6_P2,63.0,0,1.3698,9.448,0.0,9.448,20.0,20.0,1.5,1.0,33.4218,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17863.82432,0.0,17863.82432
W6_P2,63.0,1,1.0998,10.504,0.0,10.504,20.0,20.0,1.5,1.0,32.0958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17568.20192,0.0,17568.20192
W6_P2,63.0,2,0.7998,11.788,0.0,11.788,20.0,20.0,1.5,1.0,30.5118,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17218.44032,0.0,17218.44032
W6_P2,63.0,3,0.99,11.504,0.0,11.504,20.0,20.0,1.5,1.0,30.986,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17338.2064,0.0,17338.2064
W6_P2,63.0,4,1.1802,11.16,0.0,11.16,20.0,20.0,1.5,1.0,31.5202,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17469.51648,0.0,17469.51648
W6_P2,63.0,5,1.6302,10.964,0.0,10.964,20.0,20.0,1.5,1.0,32.1662,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17661.30688,0.0,17661.30688
W6_P2,63.0,6,2.5002,10.744,0.0,10.744,20.0,20.0,1.5,1.0,33.2562,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18001.52288,0.0,18001.52288
W6_P2,63.0,7,3.3702,10.34,3.2,13.54,20.0,20.0,1.5,1.0,31.3302,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,25967.96348,0.0,25967.96348
W6_P2,63.0,8,4.0098,9.672,10.88,20.552,20.0,20.0,1.5,1.0,24.9578,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,22918.76772,0.0,22918.76772
W6_P2,63.0,9,4.2,6.948,17.92,24.868,20.0,20.0,1.5,1.0,20.832,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,20848.9568,0.0,20848.9568
W6_P2,63.0,10,4.1202,6.04,24.96,31.0,13.993928,13.993928,1.049545,0.699696,2.1576,0.0,0.0,2.099089,419.817831,419.817831,0.699696,0.699696,0.699696,9133.039257,0.0,9133.039257
W6_P2,63.0,11,3.9,6.06,31.36,37.42,20.0,20.0,1.5,1.0,7.98,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16078.352,0.0,16078.352
W6_P2,63.0,12,3.2598,6.528,35.84,42.368,18.847325,18.847325,1.413549,0.942366,0.0,0.0,0.0,2.827099,565.419759,565.419759,0.942366,0.942366,0.942366,9994.658424,0.0,9994.658424
W6_P2,63.0,13,2.6898,5.768,37.12,42.888,19.372627,19.372627,1.452947,0.968631,0.0,0.0,0.0,2.905894,581.178795,581.178795,0.968631,0.968631,0.968631,10165.66252,0.0,10165.66252
W6_P2,63.0,14,3.63,5.432,32.0,37.432,16.29012,16.29012,1.221759,0.814506,0.0,-0.0,0.0,2.443518,488.703614,488.703614,0.814506,0.814506,0.814506,8729.773639,-0.0,8729.773639
W6_P2,63.0,15,3.8202,5.368,25.6,30.968,20.0,20.0,1.5,1.0,14.3522,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17597.72628,0.0,17597.72628
W6_P2,63.0,16,3.75,6.656,19.2,25.856,20.0,20.0,1.5,1.0,19.394,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,20085.3156,0.0,20085.3156
W6_P2,63.0,17,3.1398,8.408,9.6,18.008,20.0,20.0,1.5,1.0,26.6318,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,23592.35532,0.0,23592.35532
W6_P2,63.0,18,2.61,10.808,3.2,14.008,5.493012,5.493012,0.411976,0.274651,0.0,-0.0,0.0,0.823952,164.790361,164.790361,0.274651,0.274651,0.274651,3379.276964,-0.0,3379.276964
W6_P2,63.0,19,2.1198,9.604,0.0,9.604,3.606843,3.606843,0.270513,0.180342,0.0,-0.0,0.0,0.541027,108.205301,108.205301,0.180342,0.180342,0.180342,2342.85187,-0.0,2342.85187
W6_P2,63.0,20,1.86,6.832,0.0,6.832,2.396145,2.396145,0.179711,0.119807,0.0,-0.0,0.0,0.359422,71.884337,71.884337,0.119807,0.119807,0.119807,1624.195566,-0.0,1624.195566
W6_P2,63.0,21,1.6302,8.384,0.0,8.384,20.0,20.0,1.5,1.0,34.7462,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,27365.44188,0.0,27365.44188
W6_P2,63.0,22,1.56,7.688,0.0,7.688,20.0,20.0,1.5,1.0,35.372,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,27641.1528,0.0,27641.1528
W6_P2,63.0,23,1.4802,9.672,0.0,9.672,20.0,20.0,1.5,1.0,33.3082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17858.52768,0.0,17858.52768
W6_P2,54.0,0,1.3698,9.448,0.0,9.448,20.0,20.0,1.5,1.0,33.4218,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17863.82432,0.0,17863.82432
W6_P2,54.0,1,1.0998,10.504,0.0,10.504,20.0,20.0,1.5,1.0,32.0958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17568.20192,0.0,17568.20192
W6_P2,54.0,2,0.7998,11.788,0.0,11.788,20.0,20.0,1.5,1.0,30.5118,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17218.44032,0.0,17218.44032
W6_P2,54.0,3,0.99,11.504,0.0,11.504,20.0,20.0,1.5,1.0,30.986,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17338.2064,0.0,17338.2064
W6_P2,54.0,4,1.1802,11.16,0.0,11.16,20.0,20.0,1.5,1.0,31.5202,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17469.51648,0.0,17469.51648
W6_P2,54.0,5,1.6302,10.964,0.0,10.964,20.0,20.0,1.5,1.0,32.1662,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17661.30688,0.0,17661.30688
W6_P2,54.0,6,2.5002,10.744,0.0,10.744,20.0,20.0,1.5,1.0,33.2562,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18001.52288,0.0,18001.52288
W6_P2,54.0,7,3.3702,10.34,3.2,13.54,4.901108,4.901108,0.367583,0.245055,0.0,-0.0,0.0,0.735166,147.033253,147.033253,0.245055,0.245055,0.245055,3161.012275,-0.0,3161.012275
W6_P2,54.0,8,4.0098,9.672,10.88,20.552,7.972145,7.972145,0.597911,0.398607,0.0,-0.0,0.0,1.195822,239.164337,239.164337,0.398607,0.398607,0.398607,4750.631966,-0.0,4750.631966
W6_P2,54.0,9,4.2,6.948,17.92,24.868,18.104,18.104,1.3578,0.9052,16.8978,0.0,0.0,2.7156,543.12,543.12,0.9052,0.9052,0.9052,17985.03932,0.0,17985.03932
W6_P2,54.0,10,4.1202,6.04,24.96,31.0,12.95412,12.95412,0.971559,0.647706,0.0,-0.0,0.0,1.943118,388.623614,388.623614,0.647706,0.647706,0.647706,7141.673239,-0.0,7141.673239
W6_P2,54.0,11,3.9,6.06,31.36,37.42,16.154217,16.154217,1.211566,0.807711,0.0,-0.0,0.0,2.423133,484.626506,484.626506,0.807711,0.807711,0.807711,8713.177349,-0.0,8713.177349
W6_P2,54.0,12,3.2598,6.528,35.84,42.368,18.847325,18.847325,1.413549,0.942366,0.0,-0.0,0.0,2.827099,565.419759,565.419759,0.942366,0.942366,0.942366,9994.658424,-0.0,9994.658424
W6_P2,54.0,13,2.6898,5.768,37.12,42.888,19.372627,19.372627,1.452947,0.968631,0.0,0.0,0.0,2.905894,581.178795,581.178795,0.968631,0.968631,0.968631,10165.66252,0.0,10165.66252
W6_P2,54.0,14,3.63,5.432,32.0,37.432,16.29012,16.29012,1.221759,0.814506,0.0,-0.0,0.0,2.443518,488.703614,488.703614,0.814506,0.814506,0.814506,8729.773639,-0.0,8729.773639
W6_P2,54.0,15,3.8202,5.368,25.6,30.968,20.0,20.0,1.5,1.0,14.3522,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17597.72628,0.0,17597.72628
W6_P2,54.0,16,3.75,6.656,19.2,25.856,10.653494,10.653494,0.799012,0.532675,0.0,-0.0,0.0,1.598024,319.604819,319.604819,0.532675,0.532675,0.532675,5967.371518,-0.0,5967.371518
W6_P2,54.0,17,3.1398,8.408,9.6,18.008,20.0,20.0,1.5,1.0,26.6318,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,23592.35532,0.0,23592.35532
W6_P2,54.0,18,2.61,10.808,3.2,14.008,5.493012,5.493012,0.411976,0.274651,0.0,-0.0,0.0,0.823952,164.790361,164.790361,0.274651,0.274651,0.274651,3379.276964,-0.0,3379.276964
W6_P2,54.0,19,2.1198,9.604,0.0,9.604,3.606843,3.606843,0.270513,0.180342,0.0,-0.0,0.0,0.541027,108.205301,108.205301,0.180342,0.180342,0.180342,2342.85187,-0.0,2342.85187
W6_P2,54.0,20,1.86,6.832,0.0,6.832,2.396145,2.396145,0.179711,0.119807,0.0,-0.0,0.0,0.359422,71.884337,71.884337,0.119807,0.119807,0.119807,1624.195566,-0.0,1624.195566
W6_P2,54.0,21,1.6302,8.384,0.0,8.384,3.254843,3.254843,0.244113,0.162742,0.0,-0.0,0.0,0.488227,97.645301,97.645301,0.162742,0.162742,0.162742,2071.79907,-0.0,2071.79907
W6_P2,54.0,22,1.56,7.688,0.0,7.688,20.0,20.0,1.5,1.0,35.372,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,27641.1528,0.0,27641.1528
W6_P2,54.0,23,1.4802,9.672,0.0,9.672,20.0,20.0,1.5,1.0,33.3082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17858.52768,0.0,17858.52768
W6_P2,45.0,0,1.3698,9.448,0.0,9.448,20.0,20.0,1.5,1.0,33.4218,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17863.82432,0.0,17863.82432
W6_P2,45.0,1,1.0998,10.504,0.0,10.504,20.0,20.0,1.5,1.0,32.0958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17568.20192,0.0,17568.20192
W6_P2,45.0,2,0.7998,11.788,0.0,11.788,20.0,20.0,1.5,1.0,30.5118,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17218.44032,0.0,17218.44032
W6_P2,45.0,3,0.99,11.504,0.0,11.504,20.0,20.0,1.5,1.0,30.986,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17338.2064,0.0,17338.2064
W6_P2,45.0,4,1.1802,11.16,0.0,11.16,20.0,20.0,1.5,1.0,31.5202,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17469.51648,0.0,17469.51648
W6_P2,45.0,5,1.6302,10.964,0.0,10.964,20.0,20.0,1.5,1.0,32.1662,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17661.30688,0.0,17661.30688
W6_P2,45.0,6,2.5002,10.744,0.0,10.744,20.0,20.0,1.5,1.0,33.2562,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18001.52288,0.0,18001.52288
W6_P2,45.0,7,3.3702,10.34,3.2,13.54,4.901108,4.901108,0.367583,0.245055,0.0,0.0,0.0,0.735166,147.033253,147.033253,0.245055,0.245055,0.245055,3161.012275,0.0,3161.012275
W6_P2,45.0,8,4.0098,9.672,10.88,20.552,7.972145,7.972145,0.597911,0.398607,0.0,0.0,0.0,1.195822,239.164337,239.164337,0.398607,0.398607,0.398607,4750.631966,0.0,4750.631966
W6_P2,45.0,9,4.2,6.948,17.92,24.868,9.960482,9.960482,0.747036,0.498024,0.0,0.0,0.0,1.494072,298.814458,298.814458,0.498024,0.498024,0.498024,5684.214554,0.0,5684.214554
W6_P2,45.0,10,4.1202,6.04,24.96,31.0,2.0,2.0,0.15,0.1,0.0,22.7298,0.0,0.3,60.0,60.0,0.1,0.1,0.1,4401.5,8589.59142,-4188.09142
W6_P2,45.0,11,3.9,6.06,31.36,37.42,16.154217,16.154217,1.211566,0.807711,0.0,0.0,0.0,2.423133,484.626506,484.626506,0.807711,0.807711,0.807711,8713.177349,0.0,8713.177349
