scenario_id,target_NH3_t_per_day,hour,u_on,P_load_MW,P_wind_MW,P_pv_MW,P_re_MW,P_alk_MW,P_pem_MW,P_nh3_MW,P_buy_MW,P_sell_MW,P_curtail_MW,NH3_t,cost_yuan,sell_revenue_yuan,net_cost_yuan
W5_P3,54.0,0,1,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,33.0938,0.0,0.0,3.0,17800.71712,0.0,17800.71712
W5_P3,54.0,1,1,1.0998,13.5,0.0,13.5,20.0,20.0,1.5,29.0998,0.0,0.0,3.0,16991.77152,0.0,16991.77152
W5_P3,54.0,2,1,0.7998,15.392,0.0,15.392,20.0,20.0,1.5,26.9078,0.0,0.0,3.0,16525.03072,0.0,16525.03072
W5_P3,54.0,3,1,0.99,13.312,0.0,13.312,20.0,20.0,1.5,29.178,0.0,0.0,3.0,16990.3472,0.0,16990.3472
W5_P3,54.0,4,1,1.1802,15.144,0.0,15.144,20.0,20.0,1.5,27.5362,0.0,0.0,3.0,16702.99488,0.0,16702.99488
W5_P3,54.0,5,1,1.6302,14.316,0.0,14.316,20.0,20.0,1.5,28.8142,0.0,0.0,3.0,17016.38208,0.0,17016.38208
W5_P3,54.0,6,1,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,26.1482,0.0,0.0,3.0,16633.94368,0.0,16633.94368
W5_P3,54.0,7,1,3.3702,9.628,1.28,10.908,20.0,20.0,1.5,33.9622,0.0,0.0,3.0,27229.44028,0.0,27229.44028
W5_P3,54.0,8,1,4.0098,22.324,3.2,25.524,20.0,20.0,1.5,19.9858,0.0,0.0,3.0,20874.97492,0.0,20874.97492
W5_P3,54.0,9,1,4.2,20.928,5.12,26.048,20.0,20.0,1.5,19.652,0.0,0.0,3.0,20693.2248,0.0,20693.2248
W5_P3,54.0,10,0,4.1202,15.996,7.68,23.676,0.0,0.0,0.0,0.0,19.5558,0.0,0.0,3321.0,7390.13682,-4069.13682
W5_P3,54.0,11,1,3.9,14.328,11.52,25.848,20.0,20.0,1.5,19.552,0.0,0.0,3.0,24223.1248,0.0,24223.1248
W5_P3,54.0,12,1,3.2598,12.74,14.08,26.82,20.0,20.0,1.5,17.9398,0.0,0.0,3.0,22998.49552,0.0,22998.49552
W5_P3,54.0,13,1,2.6898,12.812,14.08,26.892,20.0,20.0,1.5,17.2978,0.0,0.0,3.0,22494.15472,0.0,22494.15472
W5_P3,54.0,14,0,3.63,8.256,11.52,19.776,0.0,0.0,0.0,0.0,16.146,0.0,0.0,2620.8,6101.5734,-3480.7734
W5_P3,54.0,15,1,3.8202,8.556,7.04,15.596,20.0,20.0,1.5,29.7242,0.0,0.0,3.0,25185.67908,0.0,25185.67908
W5_P3,54.0,16,1,3.75,15.664,5.12,20.784,20.0,20.0,1.5,24.466,0.0,0.0,3.0,22827.6484,0.0,22827.6484
W5_P3,54.0,17,1,3.1398,8.372,3.2,11.572,20.0,20.0,1.5,33.0678,0.0,0.0,3.0,26728.18172,0.0,26728.18172
W5_P3,54.0,18,0,2.61,7.872,1.28,9.152,0.0,0.0,0.0,0.0,6.542,0.0,0.0,1334.4,2472.2218,-1137.8218
W5_P3,54.0,19,0,2.1198,11.176,0.0,11.176,0.0,0.0,0.0,0.0,9.0562,0.0,0.0,1676.4,3422.33798,-1745.93798
W5_P3,54.0,20,0,1.86,9.884,0.0,9.884,0.0,0.0,0.0,0.0,8.024,0.0,0.0,1482.6,3032.2696,-1549.6696
W5_P3,54.0,21,1,1.6302,9.02,0.0,9.02,20.0,20.0,1.5,34.1102,0.0,0.0,3.0,27074.53548,0.0,27074.53548
W5_P3,54.0,22,0,1.56,6.204,0.0,6.204,0.0,0.0,0.0,0.0,4.644,0.0,0.0,930.6,1754.9676,-824.3676
W5_P3,54.0,23,1,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,26.0522,0.0,0.0,3.0,16462.47328,0.0,16462.47328
W5_P3,45.0,0,1,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,33.0938,0.0,0.0,3.0,17800.71712,0.0,17800.71712
W5_P3,45.0,1,1,1.0998,13.5,0.0,13.5,20.0,20.0,1.5,29.0998,0.0,0.0,3.0,16991.77152,0.0,16991.77152
W5_P3,45.0,2,1,0.7998,15.392,0.0,15.392,20.0,20.0,1.5,26.9078,0.0,0.0,3.0,16525.03072,0.0,16525.03072
W5_P3,45.0,3,1,0.99,13.312,0.0,13.312,20.0,20.0,1.5,29.178,0.0,0.0,3.0,16990.3472,0.0,16990.3472
W5_P3,45.0,4,1,1.1802,15.144,0.0,15.144,20.0,20.0,1.5,27.5362,0.0,0.0,3.0,16702.99488,0.0,16702.99488
W5_P3,45.0,5,1,1.6302,14.316,0.0,14.316,20.0,20.0,1.5,28.8142,0.0,0.0,3.0,17016.38208,0.0,17016.38208
W5_P3,45.0,6,1,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,26.1482,0.0,0.0,3.0,16633.94368,0.0,16633.94368
W5_P3,45.0,7,0,3.3702,9.628,1.28,10.908,0.0,0.0,0.0,0.0,7.5378,0.0,0.0,1597.8,2848.53462,-1250.73462
W5_P3,45.0,8,1,4.0098,22.324,3.2,25.524,20.0,20.0,1.5,19.9858,0.0,0.0,3.0,20874.97492,0.0,20874.97492
W5_P3,45.0,9,1,4.2,20.928,5.12,26.048,20.0,20.0,1.5,19.652,0.0,0.0,3.0,20693.2248,0.0,20693.2248
W5_P3,45.0,10,0,4.1202,15.996,7.68,23.676,0.0,0.0,0.0,0.0,19.5558,0.0,0.0,3321.0,7390.13682,-4069.13682
W5_P3,45.0,11,0,3.9,14.328,11.52,25.848,0.0,0.0,0.0,0.0,21.948,0.0,0.0,3531.6,8294.1492,-4762.5492
W5_P3,45.0,12,1,3.2598,12.74,14.08,26.82,20.0,20.0,1.5,17.9398,0.0,0.0,3.0,22998.49552,0.0,22998.49552
W5_P3,45.0,13,1,2.6898,12.812,14.08,26.892,20.0,20.0,1.5,17.2978,0.0,0.0,3.0,22494.15472,0.0,22494.15472
W5_P3,45.0,14,0,3.63,8.256,11.52,19.776,0.0,0.0,0.0,0.0,16.146,0.0,0.0,2620.8,6101.5734,-3480.7734
W5_P3,45.0,15,1,3.8202,8.556,7.04,15.596,20.0,20.0,1.5,29.7242,0.0,0.0,3.0,25185.67908,0.0,25185.67908
W5_P3,45.0,16,1,3.75,15.664,5.12,20.784,20.0,20.0,1.5,24.466,0.0,0.0,3.0,22827.6484,0.0,22827.6484
W5_P3,45.0,17,1,3.1398,8.372,3.2,11.572,20.0,20.0,1.5,33.0678,0.0,0.0,3.0,26728.18172,0.0,26728.18172
W5_P3,45.0,18,0,2.61,7.872,1.28,9.152,0.0,0.0,0.0,0.0,6.542,0.0,0.0,1334.4,2472.2218,-1137.8218
W5_P3,45.0,19,0,2.1198,11.176,0.0,11.176,0.0,0.0,0.0,0.0,9.0562,0.0,0.0,1676.4,3422.33798,-1745.93798
W5_P3,45.0,20,0,1.86,9.884,0.0,9.884,0.0,0.0,0.0,0.0,8.024,0.0,0.0,1482.6,3032.2696,-1549.6696
W5_P3,45.0,21,0,1.6302,9.02,0.0,9.02,0.0,0.0,0.0,0.0,7.3898,0.0,0.0,1353.0,2792.60542,-1439.60542
W5_P3,45.0,22,0,1.56,6.204,0.0,6.204,0.0,0.0,0.0,0.0,4.644,0.0,0.0,930.6,1754.9676,-824.3676
W5_P3,45.0,23,1,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,26.0522,0.0,0.0,3.0,16462.47328,0.0,16462.47328
W5_P3,36.0,0,1,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,33.0938,0.0,0.0,3.0,17800.71712,0.0,17800.71712
W5_P3,36.0,1,1,1.0998,13.5,0.0,13.5,20.0,20.0,1.5,29.0998,0.0,0.0,3.0,16991.77152,0.0,16991.77152
W5_P3,36.0,2,1,0.7998,15.392,0.0,15.392,20.0,20.0,1.5,26.9078,0.0,0.0,3.0,16525.03072,0.0,16525.03072
W5_P3,36.0,3,1,0.99,13.312,0.0,13.312,20.0,20.0,1.5,29.178,0.0,0.0,3.0,16990.3472,0.0,16990.3472
W5_P3,36.0,4,1,1.1802,15.144,0.0,15.144,20.0,20.0,1.5,27.5362,0.0,0.0,3.0,16702.99488,0.0,16702.99488
W5_P3,36.0,5,1,1.6302,14.316,0.0,14.316,20.0,20.0,1.5,28.8142,0.0,0.0,3.0,17016.38208,0.0,17016.38208
W5_P3,36.0,6,1,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,26.1482,0.0,0.0,3.0,16633.94368,0.0,16633.94368
W5_P3,36.0,7,0,3.3702,9.628,1.28,10.908,0.0,0.0,0.0,0.0,7.5378,0.0,0.0,1597.8,2848.53462,-1250.73462
W5_P3,36.0,8,1,4.0098,22.324,3.2,25.524,20.0,20.0,1.5,19.9858,0.0,0.0,3.0,20874.97492,0.0,20874.97492
W5_P3,36.0,9,1,4.2,20.928,5.12,26.048,20.0,20.0,1.5,19.652,0.0,0.0,3.0,20693.2248,0.0,20693.2248
W5_P3,36.0,10,0,4.1202,15.996,7.68,23.676,0.0,0.0,0.0,0.0,19.5558,0.0,0.0,3321.0,7390.13682,-4069.13682
W5_P3,36.0,11,0,3.9,14.328,11.52,25.848,0.0,0.0,0.0,0.0,21.948,0.0,0.0,3531.6,8294.1492,-4762.5492
W5_P3,36.0,12,0,3.2598,12.74,14.08,26.82,0.0,0.0,0.0,0.0,23.5602,0.0,0.0,3600.6,8903.39958,-5302.79958
W5_P3,36.0,13,0,2.6898,12.812,14.08,26.892,0.0,0.0,0.0,0.0,24.2022,0.0,0.0,3611.4,9146.01138,-5534.61138
W5_P3,36.0,14,0,3.63,8.256,11.52,19.776,0.0,0.0,0.0,0.0,16.146,0.0,0.0,2620.8,6101.5734,-3480.7734
W5_P3,36.0,15,1,3.8202,8.556,7.04,15.596,20.0,20.0,1.5,29.7242,0.0,0.0,3.0,25185.67908,0.0,25185.67908
W5_P3,36.0,16,1,3.75,15.664,5.12,20.784,20.0,20.0,1.5,24.466,0.0,0.0,3.0,22827.6484,0.0,22827.6484
W5_P3,36.0,17,0,3.1398,8.372,3.2,11.572,0.0,0.0,0.0,0.0,8.4322,0.0,0.0,1639.8,3186.52838,-1546.72838
W5_P3,36.0,18,0,2.61,7.872,1.28,9.152,0.0,0.0,0.0,0.0,6.542,0.0,0.0,1334.4,2472.2218,-1137.8218
W5_P3,36.0,19,0,2.1198,11.176,0.0,11.176,0.0,0.0,0.0,0.0,9.0562,0.0,0.0,1676.4,3422.33798,-1745.93798
W5_P3,36.0,20,0,1.86,9.884,0.0,9.884,0.0,0.0,0.0,0.0,8.024,0.0,0.0,1482.6,3032.2696,-1549.6696
W5_P3,36.0,21,0,1.6302,9.02,0.0,9.02,0.0,0.0,0.0,0.0,7.3898,0.0,0.0,1353.0,2792.60542,-1439.60542
W5_P3,36.0,22,0,1.56,6.204,0.0,6.204,0.0,0.0,0.0,0.0,4.644,0.0,0.0,930.6,1754.9676,-824.3676
W5_P3,36.0,23,1,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,26.0522,0.0,0.0,3.0,16462.47328,0.0,16462.47328
W5_P4,72.0,0,1,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,33.0938,0.0,0.0,3.0,17800.71712,0.0,17800.71712
W5_P4,72.0,1,1,1.0998,13.5,0.0,13.5,20.0,20.0,1.5,29.0998,0.0,0.0,3.0,16991.77152,0.0,16991.77152
W5_P4,72.0,2,1,0.7998,15.392,0.0,15.392,20.0,20.0,1.5,26.9078,0.0,0.0,3.0,16525.03072,0.0,16525.03072
W5_P4,72.0,3,1,0.99,13.312,0.0,13.312,20.0,20.0,1.5,29.178,0.0,0.0,3.0,16990.3472,0.0,16990.3472
W5_P4,72.0,4,1,1.1802,15.144,0.0,15.144,20.0,20.0,1.5,27.5362,0.0,0.0,3.0,16702.99488,0.0,16702.99488
W5_P4,72.0,5,1,1.6302,14.316,0.0,14.316,20.0,20.0,1.5,28.8142,0.0,0.0,3.0,17016.38208,0.0,17016.38208
W5_P4,72.0,6,1,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,26.1482,0.0,0.0,3.0,16633.94368,0.0,16633.94368
W5_P4,72.0,7,1,3.3702,9.628,0.0,9.628,20.0,20.0,1.5,35.2422,0.0,0.0,3.0,27853.31228,0.0,27853.31228
W5_P4,72.0,8,1,4.0098,22.324,0.0,22.324,20.0,20.0,1.5,23.1858,0.0,0.0,3.0,22434.65492,0.0,22434.65492
W5_P4,72.0,9,1,4.2,20.928,0.0,20.928,20.0,20.0,1.5,24.772,0.0,0.0,3.0,23188.7128,0.0,23188.7128
W5_P4,72.0,10,1,4.1202,15.996,0.0,15.996,20.0,20.0,1.5,29.6242,0.0,0.0,3.0,31172.85808,0.0,31172.85808
W5_P4,72.0,11,1,3.9,14.328,1.28,15.608,20.0,20.0,1.5,29.792,0.0,0.0,3.0,31210.9008,0.0,31210.9008
W5_P4,72.0,12,1,3.2598,12.74,5.12,17.86,20.0,20.0,1.5,26.8998,0.0,0.0,3.0,29112.79952,0.0,29112.79952
W5_P4,72.0,13,1,2.6898,12.812,7.68,20.492,20.0,20.0,1.5,23.6978,0.0,0.0,3.0,26861.51472,0.0,26861.51472
W5_P4,72.0,14,1,3.63,8.256,5.12,13.376,20.0,20.0,1.5,31.754,0.0,0.0,3.0,32335.2096,0.0,32335.2096
W5_P4,72.0,15,1,3.8202,8.556,1.28,9.836,20.0,20.0,1.5,35.4842,0.0,0.0,3.0,27993.10308,0.0,27993.10308
W5_P4,72.0,16,1,3.75,15.664,0.0,15.664,20.0,20.0,1.5,29.586,0.0,0.0,3.0,25323.1364,0.0,25323.1364
W5_P4,72.0,17,1,3.1398,8.372,0.0,8.372,20.0,20.0,1.5,36.2678,0.0,0.0,3.0,28287.86172,0.0,28287.86172
W5_P4,72.0,18,1,2.61,7.872,0.0,7.872,20.0,20.0,1.5,36.238,0.0,0.0,3.0,35261.1712,0.0,35261.1712
W5_P4,72.0,19,1,2.1198,11.176,0.0,11.176,20.0,20.0,1.5,32.4438,0.0,0.0,3.0,32712.30512,0.0,32712.30512
W5_P4,72.0,20,1,1.86,9.884,0.0,9.884,20.0,20.0,1.5,33.476,0.0,0.0,3.0,33346.7424,0.0,33346.7424
W5_P4,72.0,21,1,1.6302,9.02,0.0,9.02,20.0,20.0,1.5,34.1102,0.0,0.0,3.0,27074.53548,0.0,27074.53548
W5_P4,72.0,22,1,1.56,6.204,0.0,6.204,20.0,20.0,1.5,36.856,0.0,0.0,3.0,28319.9344,0.0,28319.9344
W5_P4,72.0,23,1,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,26.0522,0.0,0.0,3.0,16462.47328,0.0,16462.47328
W5_P4,63.0,0,1,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,33.0938,0.0,0.0,3.0,17800.71712,0.0,17800.71712
W5_P4,63.0,1,1,1.0998,13.5,0.0,13.5,20.0,20.0,1.5,29.0998,0.0,0.0,3.0,16991.77152,0.0,16991.77152
W5_P4,63.0,2,1,0.7998,15.392,0.0,15.392,20.0,20.0,1.5,26.9078,0.0,0.0,3.0,16525.03072,0.0,16525.03072
W5_P4,63.0,3,1,0.99,13.312,0.0,13.312,20.0,20.0,1.5,29.178,0.0,0.0,3.0,16990.3472,0.0,16990.3472
W5_P4,63.0,4,1,1.1802,15.144,0.0,15.144,20.0,20.0,1.5,27.5362,0.0,0.0,3.0,16702.99488,0.0,16702.99488
W5_P4,63.0,5,1,1.6302,14.316,0.0,14.316,20.0,20.0,1.5,28.8142,0.0,0.0,3.0,17016.38208,0.0,17016.38208
W5_P4,63.0,6,1,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,26.1482,0.0,0.0,3.0,16633.94368,0.0,16633.94368
W5_P4,63.0,7,1,3.3702,9.628,0.0,9.628,20.0,20.0,1.5,35.2422,0.0,0.0,3.0,27853.31228,0.0,27853.31228
W5_P4,63.0,8,1,4.0098,22.324,0.0,22.324,20.0,20.0,1.5,23.1858,0.0,0.0,3.0,22434.65492,0.0,22434.65492
W5_P4,63.0,9,1,4.2,20.928,0.0,20.928,20.0,20.0,1.5,24.772,0.0,0.0,3.0,23188.7128,0.0,23188.7128
W5_P4,63.0,10,1,4.1202,15.996,0.0,15.996,20.0,20.0,1.5,29.6242,0.0,0.0,3.0,31172.85808,0.0,31172.85808
W5_P4,63.0,11,1,3.9,14.328,1.28,15.608,20.0,20.0,1.5,29.792,0.0,0.0,3.0,31210.9008,0.0,31210.9008
W5_P4,63.0,12,1,3.2598,12.74,5.12,17.86,20.0,20.0,1.5,26.8998,0.0,0.0,3.0,29112.79952,0.0,29112.79952
W5_P4,63.0,13,1,2.6898,12.812,7.68,20.492,20.0,20.0,1.5,23.6978,0.0,0.0,3.0,26861.51472,0.0,26861.51472
W5_P4,63.0,14,1,3.63,8.256,5.12,13.376,20.0,20.0,1.5,31.754,0.0,0.0,3.0,32335.2096,0.0,32335.2096
W5_P4,63.0,15,1,3.8202,8.556,1.28,9.836,20.0,20.0,1.5,35.4842,0.0,0.0,3.0,27993.10308,0.0,27993.10308
W5_P4,63.0,16,1,3.75,15.664,0.0,15.664,20.0,20.0,1.5,29.586,0.0,0.0,3.0,25323.1364,0.0,25323.1364
W5_P4,63.0,17,1,3.1398,8.372,0.0,8.372,20.0,20.0,1.5,36.2678,0.0,0.0,3.0,28287.86172,0.0,28287.86172
W5_P4,63.0,18,0,2.61,7.872,0.0,7.872,0.0,0.0,0.0,0.0,5.262,0.0,0.0,1180.8,1988.5098,-807.7098
W5_P4,63.0,19,0,2.1198,11.176,0.0,11.176,0.0,0.0,0.0,0.0,9.0562,0.0,0.0,1676.4,3422.33798,-1745.93798
W5_P4,63.0,20,0,1.86,9.884,0.0,9.884,0.0,0.0,0.0,0.0,8.024,0.0,0.0,1482.6,3032.2696,-1549.6696
W5_P4,63.0,21,1,1.6302,9.02,0.0,9.02,20.0,20.0,1.5,34.1102,0.0,0.0,3.0,27074.53548,0.0,27074.53548
W5_P4,63.0,22,1,1.56,6.204,0.0,6.204,20.0,20.0,1.5,36.856,0.0,0.0,3.0,28319.9344,0.0,28319.9344
W5_P4,63.0,23,1,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,26.0522,0.0,0.0,3.0,16462.47328,0.0,16462.47328
W5_P4,54.0,0,1,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,33.0938,0.0,0.0,3.0,17800.71712,0.0,17800.71712
W5_P4,54.0,1,1,1.0998,13.5,0.0,13.5,20.0,20.0,1.5,29.0998,0.0,0.0,3.0,16991.77152,0.0,16991.77152
W5_P4,54.0,2,1,0.7998,15.392,0.0,15.392,20.0,20.0,1.5,26.9078,0.0,0.0,3.0,16525.03072,0.0,16525.03072
W5_P4,54.0,3,1,0.99,13.312,0.0,13.312,20.0,20.0,1.5,29.178,0.0,0.0,3.0,16990.3472,0.0,16990.3472
W5_P4,54.0,4,1,1.1802,15.144,0.0,15.144,20.0,20.0,1.5,27.5362,0.0,0.0,3.0,16702.99488,0.0,16702.99488
W5_P4,54.0,5,1,1.6302,14.316,0.0,14.316,20.0,20.0,1.5,28.8142,0.0,0.0,3.0,17016.38208,0.0,17016.38208
W5_P4,54.0,6,1,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,26.1482,0.0,0.0,3.0,16633.94368,0.0,16633.94368
W5_P4,54.0,7,1,3.3702,9.628,0.0,9.628,20.0,20.0,1.5,35.2422,0.0,0.0,3.0,27853.31228,0.0,27853.31228
W5_P4,54.0,8,1,4.0098,22.324,0.0,22.324,20.0,20.0,1.5,23.1858,0.0,0.0,3.0,22434.65492,0.0,22434.65492
W5_P4,54.0,9,1,4.2,20.928,0.0,20.928,20.0,20.0,1.5,24.772,0.0,0.0,3.0,23188.7128,0.0,23188.7128
W5_P4,54.0,10,0,4.1202,15.996,0.0,15.996,0.0,0.0,0.0,0.0,11.8758,0.0,0.0,2399.4,4487.86482,-2088.46482
W5_P4,54.0,11,0,3.9,14.328,1.28,15.608,0.0,0.0,0.0,0.0,11.708,0.0,0.0,2302.8,4424.4532,-2121.6532
W5_P4,54.0,12,1,3.2598,12.74,5.12,17.86,20.0,20.0,1.5,26.8998,0.0,0.0,3.0,29112.79952,0.0,29112.79952
W5_P4,54.0,13,1,2.6898,12.812,7.68,20.492,20.0,20.0,1.5,23.6978,0.0,0.0,3.0,26861.51472,0.0,26861.51472
W5_P4,54.0,14,0,3.63,8.256,5.12,13.376,0.0,0.0,0.0,0.0,9.746,0.0,0.0,1852.8,3683.0134,-1830.2134
W5_P4,54.0,15,1,3.8202,8.556,1.28,9.836,20.0,20.0,1.5,35.4842,0.0,0.0,3.0,27993.10308,0.0,27993.10308
W5_P4,54.0,16,1,3.75,15.664,0.0,15.664,20.0,20.0,1.5,29.586,0.0,0.0,3.0,25323.1364,0.0,25323.1364
W5_P4,54.0,17,1,3.1398,8.372,0.0,8.372,20.0,20.0,1.5,36.2678,0.0,0.0,3.0,28287.86172,0.0,28287.86172
W5_P4,54.0,18,0,2.61,7.872,0.0,7.872,0.0,0.0,0.0,0.0,5.262,0.0,0.0,1180.8,1988.5098,-807.7098
W5_P4,54.0,19,0,2.1198,11.176,0.0,11.176,0.0,0.0,0.0,0.0,9.0562,0.0,0.0,1676.4,3422.33798,-1745.93798
W5_P4,54.0,20,0,1.86,9.884,0.0,9.884,0.0,0.0,0.0,0.0,8.024,0.0,0.0,1482.6,3032.2696,-1549.6696
W5_P4,54.0,21,1,1.6302,9.02,0.0,9.02,20.0,20.0,1.5,34.1102,0.0,0.0,3.0,27074.53548,0.0,27074.53548
W5_P4,54.0,22,1,1.56,6.204,0.0,6.204,20.0,20.0,1.5,36.856,0.0,0.0,3.0,28319.9344,0.0,28319.9344
W5_P4,54.0,23,1,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,26.0522,0.0,0.0,3.0,16462.47328,0.0,16462.47328
W5_P4,45.0,0,1,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,33.0938,0.0,0.0,3.0,17800.71712,0.0,17800.71712
W5_P4,45.0,1,1,1.0998,13.5,0.0,13.5,20.0,20.0,1.5,29.0998,0.0,0.0,3.0,16991.77152,0.0,16991.77152
W5_P4,45.0,2,1,0.7998,15.392,0.0,15.392,20.0,20.0,1.5,26.9078,0.0,0.0,3.0,16525.03072,0.0,16525.03072
W5_P4,45.0,3,1,0.99,13.312,0.0,13.312,20.0,20.0,1.5,29.178,0.0,0.0,3.0,16990.3472,0.0,16990.3472
W5_P4,45.0,4,1,1.1802,15.144,0.0,15.144,20.0,20.0,1.5,27.5362,0.0,0.0,3.0,16702.99488,0.0,16702.99488
W5_P4,45.0,5,1,1.6302,14.316,0.0,14.316,20.0,20.0,1.5,28.8142,0.0,0.0,3.0,17016.38208,0.0,17016.38208
W5_P4,45.0,6,1,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,26.1482,0.0,0.0,3.0,16633.94368,0.0,16633.94368
W5_P4,45.0,7,1,3.3702,9.628,0.0,9.628,20.0,20.0,1.5,35.2422,0.0,0.0,3.0,27853.31228,0.0,27853.31228
W5_P4,45.0,8,1,4.0098,22.324,0.0,22.324,20.0,20.0,1.5,23.1858,0.0,0.0,3.0,22434.65492,0.0,22434.65492
W5_P4,45.0,9,1,4.2,20.928,0.0,20.928,20.0,20.0,1.5,24.772,0.0,0.0,3.0,23188.7128,0.0,23188.7128
W5_P4,45.0,10,0,4.1202,15.996,0.0,15.996,0.0,0.0,0.0,0.0,11.8758,0.0,0.0,2399.4,4487.86482,-2088.46482
W5_P4,45.0,11,0,3.9,14.328,1.28,15.608,0.0,0.0,0.0,0.0,11.708,0.0,0.0,2302.8,4424.4532,-2121.6532
W5_P4,45.0,12,0,3.2598,12.74,5.12,17.86,0.0,0.0,0.0,0.0,14.6002,0.0,0.0,2525.4,5517.41558,-2992.01558
W5_P4,45.0,13,0,2.6898,12.812,7.68,20.492,0.0,0.0,0.0,0.0,17.8022,0.0,0.0,2843.4,6727.45138,-3884.05138
W5_P4,45.0,14,0,3.63,8.256,5.12,13.376,0.0,0.0,0.0,0.0,9.746,0.0,0.0,1852.8,3683.0134,-1830.2134
W5_P4,45.0,15,1,3.8202,8.556,1.28,9.836,20.0,20.0,1.5,35.4842,0.0,0.0,3.0,27993.10308,0.0,27993.10308
W5_P4,45.0,16,1,3.75,15.664,0.0,15.664,20.0,20.0,1.5,29.586,0.0,0.0,3.0,25323.1364,0.0,25323.1364
W5_P4,45.0,17,1,3.1398,8.372,0.0,8.372,20.0,20.0,1.5,36.2678,0.0,0.0,3.0,28287.86172,0.0,28287.86172
W5_P4,45.0,18,0,2.61,7.872,0.0,7.872,0.0,0.0,0.0,0.0,5.262,0.0,0.0,1180.8,1988.5098,-807.7098
W5_P4,45.0,19,0,2.1198,11.176,0.0,11.176,0.0,0.0,0.0,0.0,9.0562,0.0,0.0,1676.4,3422.33798,-1745.93798
W5_P4,45.0,20,0,1.86,9.884,0.0,9.884,0.0,0.0,0.0,0.0,8.024,0.0,0.0,1482.6,3032.2696,-1549.6696
W5_P4,45.0,21,1,1.6302,9.02,0.0,9.02,20.0,20.0,1.5,34.1102,0.0,0.0,3.0,27074.53548,0.0,27074.53548
W5_P4,45.0,22,0,1.56,6.204,0.0,6.204,0.0,0.0,0.0,0.0,4.644,0.0,0.0,930.6,1754.9676,-824.3676
W5_P4,45.0,23,1,1.4802,16.928,0.0,16.928,20.0,20.0,1.5,26.0522,0.0,0.0,3.0,16462.47328,0.0,16462.47328
W5_P4,36.0,0,1,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,33.0938,0.0,0.0,3.0,17800.71712,0.0,17800.71712
W5_P4,36.0,1,1,1.0998,13.5,0.0,13.5,20.0,20.0,1.5,29.0998,0.0,0.0,3.0,16991.77152,0.0,16991.77152
W5_P4,36.0,2,1,0.7998,15.392,0.0,15.392,20.0,20.0,1.5,26.9078,0.0,0.0,3.0,16525.03072,0.0,16525.03072
W5_P4,36.0,3,1,0.99,13.312,0.0,13.312,20.0,20.0,1.5,29.178,0.0,0.0,3.0,16990.3472,0.0,16990.3472
W5_P4,36.0,4,1,1.1802,15.144,0.0,15.144,20.0,20.0,1.5,27.5362,0.0,0.0,3.0,16702.99488,0.0,16702.99488
W5_P4,36.0,5,1,1.6302,14.316,0.0,14.316,20.0,20.0,1.5,28.8142,0.0,0.0,3.0,17016.38208,0.0,17016.38208
W5_P4,36.0,6,1,2.5002,17.852,0.0,17.852,20.0,20.0,1.5,26.1482,0.0,0.0,3.0,16633.94368,0.0,16633.94368
W5_P4,36.0,7,0,3.3702,9.628,0.0,9.628,0.0,0.0,0.0,0.0,6.2578,0.0,0.0,1444.2,2364.82262,-920.62262
W5_P4,36.0,8,1,4.0098,22.324,0.0,22.324,20.0,20.0,1.5,23.1858,0.0,0.0,3.0,22434.65492,0.0,22434.65492
W5_P4,36.0,9,1,4.2,20.928,0.0,20.928,20.0,20.0,1.5,24.772,0.0,0.0,3.0,23188.7128,0.0,23188.7128
W5_P4,36.0,10,0,4.1202,15.996,0.0,15.996,0.0,0.0,0.0,0.0,11.8758,0.0,0.0,2399.4,4487.86482,-2088.46482
W5_P4,36.0,11,0,3.9,14.328,1.28,15.608,0.0,0.0,0.0,0.0,11.708,0.0,0.0,2302.8,4424.4532,-2121.6532
W5_P4,36.0,12,0,3.2598,12.74,5.12,17.86,0.0,0.0,0.0,0.0,14.6002,0.0,0.0,2525.4,5517.41558,-2992.01558
W5_P4,36.0,13,0,2.6898,12.812,7.68,20.492,0.0,0.0,0.0,0.0,17.8022,0.0,0.0,2843.4,6727.45138,-3884.05138
